College Name,Overall_Performance_Score,Placement_Rate,Avg_Doc_DSS,Fund_Utilization,Infrastructure_Quality
Meenakshi Academy Of Higher Education And Research,59.44027592092738,49.35721550462339,61.766798736530944,80.71874201626974,20.0
Kurukshetra University,59.439640217507545,51.22353475638239,79.81242242203982,56.67703019919792,20.0
Vedic Gurukul Institute Of Engineering And Technology,59.43835692838039,64.42519576762204,59.77544253894793,52.36498170975383,20.0
Pallava Raja College Of Engineering,59.43360809580655,55.35674410895169,62.57709623602148,69.22280328031371,20.0
Swami Parmanand Polytechnic,59.4318508040261,50.112047841849616,82.42649649364176,58.17588454726828,20.0
Aklia College Of Engineering And Management Technology,59.43080023882783,66.52121304292028,41.57434084688144,74.0211511224706,20.0
Acharya College Of Engineering,59.42929627813766,49.85088468883427,60.19512516836942,82.6616545697517,20.0
Thirumalai Engineering College,59.42740968389554,64.91468452205687,56.52379806983666,57.2158266742825,20.0
Gb Pant Government Engineering College,59.42713283853763,61.27174744450373,74.1345783928359,52.27753261560301,20.0
Jagannath University,59.42271648225188,51.00933583239739,83.81508305926064,65.88338103492174,20.0
Shri S'Ad Vidya Mandal Institute Of Technology,59.42045882016657,44.94710268291492,78.77130524405884,80.26452340588321,20.0
Bits College Of Polytechnic,59.414861340202506,42.35290342679521,81.92516200568818,70.71290943799602,20.0
Vedant College Of Engineering And Technology,59.414581188517246,74.84310480779982,54.76411133198344,50.29479623430967,20.0
Tula'S Institute The Engineering And Management College,59.413495236668155,46.89689479110591,70.1009273856496,74.97152265018784,20.0
Valia Institute Of Technology,59.407273007109964,67.748294717536,49.10612283075913,59.6437286842463,20.0
Gourishankar Polytechnic,59.40580248920577,49.51230672752085,61.06527687781484,79.6129543935688,20.0
Dr Bhupen Hazarika Regional Government Film And Television Institute,59.405768411733945,46.20784736062332,80.43581774555727,74.29613866829621,20.0
Ask College Of Technology And Management,59.40303696811962,53.58956692155581,70.09860668085004,56.55430749188585,20.0
Indira Gandhi Engineering College,59.40185806845656,53.94878302000764,76.02231211961809,84.73466593020687,20.0
Shree Digamber Institute Of Technology,59.40039527646739,57.46249826614053,54.28784905944554,76.3732585122069,20.0
Swami Krishnajivandasji Institute Of Technology,59.3976514047934,57.49550327244656,57.11873588742368,75.33352272798018,20.0
Rai University,59.396614988679204,59.27712504809037,70.0111562271791,71.74512765258302,20.0
Shriram Institute Of Technology,59.3956534574692,54.57291101505375,51.28083577885373,77.3316075666646,20.0
Sasurie College Of Engineering,59.395382246839105,48.06701234905878,60.24877786483289,79.90283540497174,20.0
Paliwal Institute Of Engineering And Technology,59.390892200316465,63.07063845911697,57.97137537067404,69.56588958218893,20.0
Ghousia Polytechnic For Women,59.384136342628,44.7632059601949,78.09448345384249,63.23129714711456,20.0
Egs Pillay Polytechnic College,59.38183934087368,45.79642931576095,84.29557018444575,60.358116516879065,20.0
Shri Siddhi Vinayak Institute Of Technology,59.379306864757346,64.4850627828905,58.70068326923406,55.3001262869907,20.0
Bhuma Shobha Nagireddy Memorial College Of Engineering And Technology,59.378570724213446,63.54920101849156,45.75976342380905,79.3893327362174,20.0
Dhruva Institute Of Engineering And Technology,59.378150422680285,66.6729552267008,42.285160663494814,70.9204311232754,20.0
Vedvyas Polytechnic,59.37796438076674,70.85531121982686,48.70517774002989,56.145117963138055,20.0
Madhira Institute Of Technology And Science,59.37395973664094,53.30394937767585,51.170465107922496,82.85391347273803,20.0
Shri Prince Shivaji Maratha Boarding House'S New Polytechnic,59.37290663214757,63.703538129236655,71.4422362744052,61.16383229971574,20.0
Jd College Of Engineering And Management,59.36422804276972,52.12116921143225,65.41096153794085,77.4468080673417,20.0
Arasu Polytechnic College,59.36416889725306,52.21292667878525,80.41173954167365,57.3188005896852,20.0
Indira Institute Of Technology And Sciences,59.36401316040855,59.01232908333611,45.257716108020816,82.90025190782445,20.0
Jaypee Polytechnic And Training Centre,59.356253155378454,56.32556620111273,59.97984067556481,64.1704009110265,20.0
Nikam Institute Of Technology Polytechnic,59.354075986890024,44.25388011692337,73.34860648278672,73.45236238714352,20.0
Vizag Institute Of Technology,59.35222538016915,50.6759172872802,68.20977888969449,68.97702292203294,20.0
Sree Sastha College Of Engineering,59.35069869384215,64.6367060649694,61.17573757772864,51.89023437254156,20.0
Priyadarshani College Of Computer Sciences,59.34858894448472,59.559119003771045,58.70313781647285,68.58175837234174,20.0
Bldea'S Vp Dr Pg Halakatti College Of Engineering And Technology,59.347988711139116,59.55137244835796,49.24258776792343,81.54726727779708,20.0
Bhubaneswar Polytechnic,59.342352712788966,52.12674504574807,81.86782619386032,50.51670168655944,20.0
Fit Engineering College,59.34046899369124,60.0411602646072,44.12503200126559,77.6866574282856,20.0
Arni University,59.33729347630467,64.52449478527998,45.3157089732731,73.43836838704884,20.0
Vins Christian Womens College Of Engineering,59.334918851330116,72.83305042428286,46.23505775145762,56.534699460383386,20.0
Prestige Institute Of Engineering Management And Research,59.32884154597649,57.16061901662073,64.30291297836409,62.17761471896264,20.0
Maharishi Ved Vyas Engineering College,59.32856661987018,48.954185625734695,75.69601422515368,56.196705953306186,20.0
Amiraj College Of Engineering And Technology,59.32630019560457,79.9302526413272,58.04939392176391,68.13048357756182,20.0
Kandula Srinivasa Reddy College Of Engineering,59.32471033087913,61.5991625045246,59.102671548591545,64.73897654444644,20.0
Rajkiya Govind Ballabh Pant Polytechnic,59.31809171244827,64.52495166404621,84.99825862390483,58.2304699513892,20.0
Infinity Institute Of Technology,59.31724118801429,73.08948528225963,48.09497697507646,57.18431681386322,20.0
Shekhawati Institute Of Engineering And Technology,59.31571651652749,63.88392182265756,42.33020049219849,76.72364472461368,20.0
Abhishek Polytechnic College,59.31568060238722,62.2048718056728,54.00440128884907,76.04004423748967,20.0
Arni School Of Technology,59.31143325028455,56.9125632967401,75.54465052344287,71.60685992051744,20.0
Jain Agm Institute Of Technology,59.3093236831605,63.12597565508538,61.947347721570736,52.92240150050005,20.0
Pannaikadu Veerammal Paramasivam College Of Engineering And Technology For Women,59.30907958909387,48.37839554476467,62.04465655522035,78.16045273584761,20.0
Priyadarshini Institute Of Technology And Science For Women,59.305777144674366,61.283111477490046,53.048788853221495,66.38764991709024,20.0
Malla Reddy College Of Engineering And Technology,59.302094801736914,41.205410810765855,78.61645726111081,72.80673162512562,20.0
Meerut Institute Of Engineering And Technology,59.29824247172669,44.814273145943126,67.15067032712395,80.43475680326345,20.0
Bellamkonda Polytechnic College,59.295146465403384,63.71143968994829,64.02800460547381,50.93649000406282,20.0
Pondicherry University,59.294730165389566,79.24038069843537,56.97423781479896,69.73542495740266,20.0
Pt Ravishankar Shukla University,59.29404796998948,50.62182512695971,67.24835802771352,76.65973495566276,20.0
Ldc Institute Of Technical Studies,59.292140529180145,52.22482888377967,73.58108099487148,57.81045974075192,20.0
Jawaharlal Nehru Architecture And Fine Arts University School Of Planning And Architecture,59.28878983035625,44.94319571684791,82.02393611361072,60.241585776375416,20.0
Set Polytechnic,59.283607948988575,67.89957358471463,42.201288604483445,74.13753829971137,20.0
Dhanekula Institute Of Engineering And Technology,59.27987044763356,66.50383041546026,43.17724583151437,80.83928165929466,20.0
St Peter'S Institute Of Higher Education And Research,59.27421232975173,68.55487125254791,54.28476038156811,61.16788844783,20.0
Sree Vahini Institute Of Science And Technology,59.27373484045589,60.69577754515072,68.80426308733968,53.531117464918296,20.0
Karnal Institute Of Polytechnic,59.26703934534589,46.42532050481986,80.71198922382706,75.01096471805901,20.0
Shree Dhanvantary College Of Diploma Engineering,59.265450786541074,49.192787498777705,76.47952871383576,69.4478766827522,20.0
Shekhawati Polytechnic College,59.26139619710506,40.70522862133188,79.55869297983499,69.73736898510586,20.0
Sri Subramanya College Of Engineering And Technology,59.261167050222845,48.23800355436308,72.9831521873199,62.01923457689123,20.0
Perunthalaivar Kamarajar Institute Of Engineering And Technology,59.2577290063386,50.57771872297175,61.55706101335453,83.63710189229526,20.0
Psg Polytechnic College,59.25728576908952,53.92290881322796,60.1740536651864,80.84836719414706,20.0
Deen Bandhu Chhotu Ram University Of Science And Technology,59.25293299933048,50.33696811075857,65.79866775840054,82.71361140765646,20.0
Cv Charantimath Rural Polytechnic,59.249915734941936,63.78448611315133,65.92471213144043,54.8240912341861,20.0
Seth Sriniwas Agarwal Institute Of Engineering And Technology,59.249324412730076,78.79542258820486,60.86157005347048,77.05436503323179,20.0
Siddhant College Of Engineering,59.249155520231234,57.28189982585855,48.791096993364185,81.85546829123031,20.0
Bhaavya Technical Institute,59.24593469365321,47.63307109365458,83.10631481011222,54.50702054016085,20.0
Sir Padampat Singhania University,59.2457925216429,59.80806940527248,49.87322029990225,75.28853846805515,20.0
Tolani Maritime Institute,59.24229261897396,45.39994661493584,66.88332002696424,80.56482723634016,20.0
Sb Patil College Of Architecture And Design,59.23911492854169,55.95164561718661,68.51543830196596,60.21324554395851,20.0
Gokaraju Rangaraju Institute Of Engineering And Technology,59.23906193690399,71.58695330684174,54.071819513788085,55.978398049572846,20.0
Daita Madhusudana Sastry Sri Venkateswara Hindu College Of Engineering,59.237329896301716,49.615681273687926,74.16051711458744,74.46865602016176,20.0
Vidya Pratishthan'S Polytechnic College,59.23567648037642,67.64250560869897,48.70881657812784,70.1108006393963,20.0
Rayat And Bahra Institute Of Engineering And Nano Technology,59.23092669871023,55.12173666751834,68.84081538444491,61.786469870551215,20.0
Saraswati Higher Education And Technical College Of Engineering,59.229842279488125,52.35418945027527,71.19623030887553,57.177750277856106,20.0
Shri Mata Vaishno Devi University,59.22954910976975,47.97703149934157,83.32375160176981,56.87509619194855,20.0
Pillais Hoc College Of Engineering And Technology,59.225088533044335,70.92788522373017,43.63692879438756,73.55477420540649,20.0
Guru Nanak Dev University Regional Campus,59.22267204556883,77.1529691193603,40.51122823621173,63.89894082211545,20.0
Sagar Institute Of Research Technology And Science,59.221724775074854,68.41573777501931,43.88526040921175,78.06082086135176,20.0
Suguna College Of Engineering,59.218026072624625,45.1136827021946,61.94249637118922,80.82436761630646,20.0
Sri Venkateswara Institute Of Science And Information Technology,59.2161943348031,56.49911240678347,52.57281923018273,76.5777087242621,20.0
Ramireddy Subbarami Reddy Engineering College,59.21614585697047,59.144877223685626,71.94179916212187,55.13971599752183,20.0
Ls Raheja School Of Architecture,59.21186750075887,68.64903479688303,55.75210263579521,65.0795558161219,20.0
Kit'S College Of Engineering,59.20697587798909,67.09345260115194,52.754078562936,68.00147505025431,20.0
Impact Polytechnic,59.202024065554006,46.31473169602624,67.53345731295252,74.41165145448417,20.0
Nanasaheb Mahadik College Of Engineering,59.19879442035863,76.83216256942768,80.21100619864771,57.50799731397127,20.0
Uday Prasad Uday Government Polytechnic,59.1965654328302,57.01291768875404,78.071052986324,52.3130324716082,20.0
Shri Ram Polytechnic,59.195159200390314,53.054685174784936,68.37901805102358,65.92678419881798,20.0
Sophia Polytechnic,59.195036273111405,55.25676523550464,76.82326916408064,58.063496431682985,20.0
Amardeep College Of Engineering And Management,59.19403242906897,68.91713947903682,53.09633092307047,51.04394990537852,20.0
Swami Vivekanand College Of Science And Technology,59.192250328805244,51.86052742607792,72.37586824329094,53.15480946248172,20.0
Gna University,59.18680773195739,66.97464530042318,66.79784738872078,55.3091795273829,20.0
Park College Of Technology,59.18665494024733,72.0737338049212,42.81246827648773,63.154405226073706,20.0
Bhagwati Institute Of Technology And Science,59.18103137289512,69.63540156080947,52.780914700904745,53.28426918852147,20.0
Sir Jj College Of Architecture,59.18052688532515,70.63699277232072,54.69873444068577,62.32132313849655,20.0
Shri Sai Polytechnic College,59.176229072352456,51.12969128257655,63.14329582151589,78.45245450560341,20.0
Sir Dr Ms Gosavi Polytechnic Institute,59.1664407450643,48.49191448545061,69.60749125497756,67.52016319177828,20.0
Farah Engineering College,59.165380056214836,65.53691890774029,79.99155013352873,78.49893535049345,20.0
St Wilfreds Institute Of Engineering And Technology,59.164197666592464,65.90545415839864,47.19344797390372,64.12839649827194,20.0
Om Institute Of Polytechnic,59.16402771082302,59.7652066555455,52.937751034817005,65.37546745720142,20.0
Aalim Muhammed Salegh College Of Engineering,59.16075049404178,50.73637487350474,69.70600430428283,68.35982955551697,20.0
Sri Sairam College Of Engineering,59.15961926928991,67.41622942725128,53.17118971621923,59.37978355726459,20.0
Thangavelu Engineering College,59.15938278946717,59.944855613976735,59.61634315656602,58.091122470678734,20.0
Sri Vasavi Engineering College,59.158441168834855,64.35931725194033,54.015301354575605,65.32399196823386,20.0
Symbiosis University Of Applied Sciences,59.15746884419078,67.07966490349146,65.15372689029141,58.60767116402046,20.0
Aklia Polytechnic College,59.15612708841994,43.26533683996128,76.31591264059367,69.01524017324378,20.0
Padmanava College Of Engineering,59.15404732455297,54.75536583565163,49.02306931586711,83.43491207473201,20.0
Sana Engineering College,59.143840108668314,43.10999328419335,78.04963635072355,63.3306422377139,20.0
