College Name,DSS,High_Compliance_Risk,Missing_Docs,Placement_Rate
Dr Ambedkar Institute Of Technology For Handicapped,66.63398763955172,0,0,52.14294013456788
Vidya Pratishthans School Of Architecture,66.67294783751865,0,0,57.05967523600374
Ishwarchand Vidya Sagar Institute Of Technology,66.6734097418733,0,0,54.3315209879227
Dr Lankapalli Bullayya College Of Engineering For Women,66.69214117744947,0,0,45.78932124962239
Hindu Institute Of Technology,66.69805336204763,0,0,77.26619832342197
Malik Sandal Polytechnic,66.69879575644062,0,0,65.76517772059358
Engineering College Nowgong,66.73059743442701,0,0,64.22040171630735
Jawaharlal Nehru National College Of Engineering,66.73319596501794,0,0,75.39764679470622
Bms College Of Engineering,66.73503654719352,0,0,70.7800104769148
Apeejay Stya University,66.74435331406512,0,0,51.78546582962717
Iasscom Fortune Institute Of Technology,66.7614109544706,0,0,68.71156321479296
Its Engineering College,66.7619926760869,0,0,64.03950399692495
Jayamatha Engineering College,66.77256312915102,0,0,47.419379233417565
Idhaya Engineering College For Women,66.77956105790004,0,2,64.16344909002366
Visakha Technical Campus Varaha Lakshmi Narasimha Swamy Educational Trust Group Of Institutions,66.78610403272853,0,0,75.90004519823296
Arambagh Government Polytechnic,66.79346099041649,0,0,54.0532860112788
Gna University,66.79784738872078,0,1,66.97464530042318
Galaxy Global Imperial Technical Campus,66.80120534385541,0,0,68.95530961327746
Pondicherry Engineering College,66.80267700284503,0,0,59.21496473541267
College Of Engineering Roorkee,66.81546252604056,0,0,70.50452538354843
Scient Institute Of Technology,66.81570024263743,0,0,73.06404950462763
Advait Vedanta Institute Of Technology,66.81963652011714,0,0,54.78959043867088
Pdm University,66.82998131907517,0,0,50.52693627590328
Narsee Monjee Institute Of Management Studies,66.83161713674733,0,0,40.546235186485966
Itm Institute Of Technology And Management,66.83625508604719,0,0,74.95560472697682
Atmiya Institute Of Technology And Science For Diploma Studies,66.84114801153082,0,0,44.36091548458055
Karan Institute Of Technical Education,66.84303510911843,0,0,61.188345901441934
Djr College Of Engineering And Technology,66.84792361107472,0,1,69.44067431241983
Kruti Institute Of Technology And Engineering,66.85741793389599,0,0,75.62833418531235
Raak College Of Engineering And Technology,66.8621964632672,0,0,78.07494897613736
Dev Bhoomi Institute Of Polytechnic,66.86328737427576,0,0,42.7163518586103
Theni Kammavar Sangam College Of Technology,66.87907599437855,0,0,54.92738141064418
Jyothy Institute Of Technology,66.88284410733442,0,1,79.28405548348559
Tolani Maritime Institute,66.88332002696424,0,0,45.39994661493584
Shadan Women'S College Of Engineering And Technology,66.88416326158757,0,0,50.38922110288589
Imperial Institute Of Polytechnic And Technology,66.8888127353812,0,1,68.22727034933465
Loknayak Jai Prakash Institute Of Technology,66.91279943596493,0,0,48.970984040284485
Mayurbhanj School Of Engineering,66.91305994529361,0,0,72.23430727588993
Giet Engineering College,66.92395965635815,0,0,45.08705980354715
Jai Narain College Of Technology,66.92734681931624,0,0,79.44742119016433
Djr Institute Of Engineering And Technology,66.92789615053682,0,0,47.41671439663806
Jan Nayak Ch Devi Lal Memorial College Of Engineering,66.9367245326813,0,0,57.45278794073211
Vishwabharati Academy'S College Of Engineering,66.93865154895629,0,1,62.16258651677279
Amity School Of Distance Learning,66.94322284352504,0,0,74.94746644565757
Kashmir Government Polytechnic College,66.94659421767548,0,0,53.26796493948256
Suman Ramesh Tulsiani Technical Campus Faculty Of Engineering,66.94805868692347,0,0,41.64488285213452
Paavai Engineering College,66.95199948627116,0,1,44.60113792767609
Kailash Narayan Patidar College Of Science And Technology,66.96146016753713,0,1,71.50869703472736
University Of Mumbai,66.98119722330252,0,1,52.58063609981032
Kce Society'S College Of Engineering And Information Technology,66.98338523316691,0,0,49.91739571260996
Shree Lr Tiwari College Of Engineering,67.00340232879331,0,1,49.04316429132656
Madha Institute Of Engineering And Technology,67.00340809003654,0,0,79.20922662461803
Shri Sant Gadge Baba College Of Engineering And Technology,67.00762756510672,0,0,46.60525846900796
Rcc Institute Of Information Technology,67.02876794692597,0,0,58.727864337612445
Vitthal Patil Polytechnic,67.04379862318271,0,0,46.111297209741856
Aarushi Group Of Institutions,67.05245813045303,0,0,75.22697332857652
Kg Reddy College Of Engineering And Technology,67.06043504029691,0,0,46.23746837949424
Dr Kn Modi Engineering College,67.07878184946362,0,0,54.16394148148847
Netaji Subhas University Of Technology,67.08907297900087,0,0,71.20841350267897
Gayatri Vidya Parishad College For Degree And Pg Courses,67.09318916451969,0,2,69.71441609589725
Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya,67.10388264441326,0,0,55.35392762633774
Sanmati Engineering College,67.14486824240811,0,0,74.40689141677214
Maa Vaishno Maa Sharda Polytechnic,67.1488737017267,0,2,73.47950657552362
Meerut Institute Of Engineering And Technology,67.15067032712395,0,0,44.814273145943126
Hosur Institute Of Technology And Science,67.15091772041424,0,0,70.26824983282188
Ck College Of Engineering And Technology,67.17338779276938,0,0,71.16520036247013
Shri Chhatrapati Shivaji Maharaj College Of Engineering,67.184932925577,0,0,61.56479778641644
Drk Institute Of Science And Technology,67.1867093014749,0,1,51.36702039016274
Late Gn Sapkal College Of Engineering,67.1940055283325,0,2,52.67520925009302
Ramchandra Chandravansi Institute Of Technology,67.20890826106924,0,0,70.82888006574932
Coimbatore Institute Of Technology,67.21846335763416,0,1,50.6673657609509
Al Kabir Polytechnic,67.22166388027722,0,1,55.0197793832547
Cb Kolli Polytechnic,67.23372831879061,0,0,72.92659432133416
Pt Ravishankar Shukla University,67.24835802771352,0,0,50.62182512695971
Walchand College Of Engineering,67.25202882030399,0,0,66.66776602097666
Sreepathy Institute Of Management And Technology,67.26825559746024,0,0,68.47835107380867
Rao Pahlad Singh Group Of Institutions,67.26948620952578,0,1,68.61200988627654
Shanthiniketan Polytechnic College,67.27558294220398,0,1,41.31187117920899
Bhagwan Parshuram Institute Of Technology,67.27824582455662,0,0,49.62572512472647
Royal Global University,67.27901252452884,0,1,44.04526850118952
Ptr College Of Engineering And Technology,67.28181735454321,0,0,71.12389297578395
Sri Jayaram Institute Of Engineering And Technology,67.28197456649623,0,0,56.45448444850273
Dr Kv Subba Reddy Institute Of Technology,67.28583880347948,0,0,73.72570118200024
Maharaja Agrasen University,67.29019621859504,0,1,79.22124932596066
Motihari College Of Engineering,67.31503224378774,0,0,56.12913691702124
Tirumala Polytechnic College,67.31734044102723,0,0,71.12094077725274
Tulsiramji Gaikwad Patil College Of Engineering And Technology,67.3384266562587,0,0,68.16274935121653
Guru Premsukh Memorial College Of Engineering,67.35174816507475,0,2,72.77401560943551
Shri Andal Alagar College Of Engineering,67.38140292579268,0,0,74.894108410532
Drk College Of Engineering And Technology,67.38146058053061,0,1,55.48067088786145
Divine Institute Of Engineering And Technology,67.38357353928588,0,0,69.25873231564051
Ram Singh College Of Engineering And Technology,67.40263463405068,0,0,55.99091341307536
Jauhar Institute Of Engineering And Technology,67.40550420687407,0,0,60.49885454276543
Pacific College Of Engineering,67.41900339007688,0,0,57.306547083962656
Saffrony Institute Of Technology,67.4215754439666,0,0,44.53649247809102
Moti Babu Institute Of Technology,67.43146605087165,0,1,61.946090802352224
Shree Sathyam College Of Engineering And Technology,67.43691790779168,0,1,54.67260997014203
Pes University,67.4381133273717,0,0,44.17812978535687
Vaageswari Engineering College,67.44070349722742,0,1,41.435685097911296
North Malabar Institute Of Technology,67.44080504821234,0,0,49.01949694297316
Viswajyothi College Of Engineering And Technology,67.46586790426721,0,0,72.72237604729474
Mother Terasa Polytechnic College,67.47040039898926,0,0,66.27859103944293
Sb Polytechnic,67.47466198326153,0,0,53.62815036842562
Baba Mastnath University,67.47547710675587,0,0,47.61570758982111
Sree Dattha Group Of Institutions Integrated Campus,67.47919984810834,0,1,42.01754535413232
Bharat Polytechnic College,67.50213430308882,0,0,75.05911657544846
Christ University,67.50728819525469,0,2,56.4185544069439
Shivalik Polytechnic,67.50923210518691,0,0,65.5386729687191
Bhubanananda Orissa School Of Engineering,67.51012544859307,0,0,53.65631178574303
Tkm Institute Of Technology,67.51747937422768,0,0,55.01486647577804
Jkp Polytechnic,67.51913604428717,0,0,73.86904698560826
Mahatma Gandhi Mission'S College Of Engineering And Technology,67.52060386413565,0,0,45.777739125933664
Maryland Institute Of Technology And Management,67.52280297010313,0,1,55.95646834624475
Impact Polytechnic,67.53345731295252,0,2,46.31473169602624
Parvatha Reddy Babul Reddy Visvodaya Institute Of Technology And Science,67.5399356066662,0,0,45.61347918159686
Government Residence Women Polytechnic,67.54479843104458,0,0,45.44474003625259
Bm Group Of Institutions,67.54958270650398,0,0,44.564114889947135
Tamil Nadu Veterinary And Animal Sciences University,67.56839065921773,0,1,53.11253264990253
Aditya Engineering College,67.57529586263567,0,0,67.69733918165859
Neelam College Of Engineering And Technology,67.61342253978147,0,0,75.60031880015711
College Of Technology,67.61572536392401,0,0,51.82060137890715
School Of Research And Technology People'S University,67.62387460394322,0,0,57.417878073478406
Brindavan Institute Of Technology And Science,67.64129134780123,0,0,43.38059356396486
Beehive College Of Engineering And Technology,67.66655324018319,0,0,60.86235255286992
Malineni Perumallu Educational Society'S Group Of Institutions,67.66993468498376,0,0,44.46658815369575
Sagar Institute Of Science Technology And Engineering,67.69211239376634,0,0,40.99722078690084
Rajaji Institute Of Technology,67.69358666901601,0,1,57.045832887731926
Rise Krishna Sai Prakasam Group Of Institutions,67.69733248948472,0,0,63.684643628007166
Rajasthan Engineering College,67.70100509593004,0,0,57.54115463327903
Indus College Of Engineering,67.70599418111227,0,0,46.77997815338048
Maharana Pratap Engineering College,67.71307179472444,0,0,45.534495073476
Christian Polytechnic College,67.7191384411917,0,0,51.08836706283242
Bes Institute Of Technology,67.72351002063827,0,0,40.04252533781766
Jawaharlal College Of Engineering And Technology,67.72642310130557,0,0,58.85966621978197
Hindustan College Of Engineering,67.72732777634886,0,2,56.729635813250994
Rr Institute Of Technology,67.73347076211742,0,0,64.04908277116397
Dr Dy Patil Technical Campus,67.73650419825702,0,0,67.69515567448012
Roorkee Institute Of Technology,67.74833393589998,0,0,56.6842768236526
Ingraham Polytechnic,67.75748914065619,0,0,47.73345077480228
Institute Of Engineering And Rural Technology,67.7656738901085,0,0,47.19249017341488
Shillong Polytechnic,67.77195531606358,0,0,42.20074636798419
Kai Sau Sunitatai Eknathrao Dhakane Polytechnic College,67.77315362845343,0,1,46.68746760466733
Universal Polytechnic College,67.78227283456397,0,0,59.96787652908196
Saint Kabir Polytechnic College,67.78313241990634,0,0,50.43960585043251
Radical Polytechnic College,67.78886803254473,0,0,61.25897384486211
Mangalore Marine College And Technology,67.79205078922259,0,0,54.17046707035363
Center For Spatial Information Technology,67.79634371503124,0,1,40.84952404573202
Kle Institute Of Technology,67.82652369299177,0,0,43.58985476237071
Jai Shriram Engineering College,67.83286759010329,0,1,57.03285516445314
Shri Sai Polytechnic,67.8509824467609,0,0,63.62246039720712
Pankajakasthuri College Of Engineering And Technology,67.86389187008332,0,2,77.03074030876834
Stallion College For Engineering And Technology,67.88186457674068,0,2,62.25679453032978
Indian Institute Of Carpet Technology,67.88215592851046,0,1,79.01235832458867
Kj Somaiya Polytechnic,67.88494098862252,0,0,42.10484347994702
Indian Statistical Institute Kolkata,67.88643980944461,0,0,65.9976816776983
Maha Manav Gautam Buddha Polytechnic,67.89174034148597,0,0,75.39035441568079
Swami Parmanand College Of Engineering And Technology,67.89991980298839,0,0,64.85556853759701
Shankara Institute Of Technology,67.9161449116397,0,0,55.60472847936438
Vethamonikam Memorial Csi Polytechnic College,67.91733464230497,0,0,59.24258024618167
Santosh N Darade Polytechnic,67.92124373869686,0,0,62.93487812675359
Impact School Of Architecture,67.9253910783753,0,2,50.43323624621996
Gurukul Polytechnic College,67.96268739386977,0,0,41.44303928349465
Akula Sreeramulu College Of Engineering,67.98371160187631,0,1,58.64406480983239
Raja Kishore Chandra Academy Of Technology,68.02909542840473,0,1,69.27236219875968
Rajas Institute Of Technology,68.03016267784581,0,2,66.24570541797243
Avanthis St Theressa Institute Of Engineering And Technology,68.0311524170514,0,1,78.64588534418239
Patel Institute Of Technology,68.05144704742813,0,0,47.32526562322063
Mewar School Of Engineering And Technology,68.05759501638781,0,0,52.25656086810648
Indian Institute Of Food Processing Technology,68.06000469169804,0,1,42.472636721916
Jowai Polytechnic,68.06793062395947,0,1,52.04139062877806
Ik Gujral Punjab Technical University,68.0736859151103,0,0,56.07796780140982
International Maritime Academy,68.07637158912787,0,1,57.01872931639436
Aditya College Of Engineering And Technology,68.07702225339433,0,2,65.15788168154941
Rama Institute Of Engineering And Technology,68.11119273712768,0,0,60.29855976615453
Godavari College Of Engineering,68.11389019263194,0,0,60.80579717306743
Indore Institute Of Science And Technology,68.14926621559512,0,0,41.27787561800031
Gokula Krishna College Of Engineering,68.16825785150291,0,0,71.28667703526601
Tdr Polytechnic,68.17124008503194,0,0,67.58510642437783
Kongunadu Polytechnic College,68.173648164642,0,0,65.45726433827798
Shri Vasantrao Potdar Polytechnic,68.17391676023699,0,0,76.11003577184704
Ggs Polytechnic College,68.17894739837155,0,2,73.02417782168362
Rrs College Of Engineering And Technology,68.18719055289924,0,0,49.24797387206337
Sai Nath University,68.19961620333328,0,1,61.17645455858671
Sinhgad Institute Of Technology,68.20054383062919,0,0,72.94705190159037
Flora Institute Of Technology,68.20717363838288,0,0,67.18972428353322
Vizag Institute Of Technology,68.20977888969449,0,1,50.6759172872802
Mona College Of Engineering And Technology,68.22203014162695,0,0,46.90326646129674
Sri Chundi Ranganayakulu Engineering College,68.24598003449809,0,2,43.21986376989855
Shree Swaminarayan Polytechnic,68.25668154874847,0,0,60.68938063161793
Trichy Engineering College,68.25833378129872,0,2,56.95614217919805
Bnm Institute Of Technology,68.27805133952305,0,1,50.46481918214891
The Assam Kaziranga University,68.2842720256597,0,0,67.53192217883489
